store,title,brand,series,model,cpu,ram_gb,storage_gb,price_ils,deal_price_ils,deal_label,storage_type,ram_type,upgradability_score,warranty_months,stock_status,url,gpu,is_touch,is_2in1,image_url,screen_size_in,weight_kg,battery_wh,ram_gen,ram_source,screen_source,weight_source,battery_source,confidence_level
Olam HaKolnoa,מחשב נייד ProBook 650 G5 Core i7-8665U 256GB SSD 16GB 15.6 מחודש אייץ פי HP,HP,ProBook,מחשב נייד ProBook 650 G5 Core i7-8665U 256GB SSD 16GB 15.6 מחודש אייץ פי HP,Core i7 (8th Gen),16,256,1899,1899,"1,899 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-probook-650-g5-core-i7-8665u-256gb-ssd-16gb-15-6-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%90%d7%99%d7%99%d7%a5-%d7%a4%d7%99-hp/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2026/03/HP650-33.jpg?fit=1500%2C1051&ssl=1,15.6,1.78,54,DDR4,chassis_decoder,listing_explicit,chassis_decoder,fallback_estimate,verified
Olam HaKolnoa,מחשב נייד מסך מגע Latitude 7420  Core i7 G11 256GB SSD 32GB מחודש דל DELL,Dell,Latitude,מחשב נייד מסך מגע Latitude 7420  Core i7 G11 256GB SSD 32GB מחודש דל DELL,Core i7 (11th Gen),32,256,2099,2099,"2,099 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-%d7%9e%d7%92%d7%a2-latitude-7420-core-i7-g11-256gb-ssd-32gb-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%93%d7%9c-dell/,Integrated,True,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2026/03/E7420.jpg?fit=1376%2C895&ssl=1,14.0,1.35,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד Latitude 7430 14 i7 1265U 32gb 512 ssd touch מחודש דל DELL,Dell,Latitude,מחשב נייד Latitude 7430 14 i7 1265U 32gb 512 ssd touch מחודש דל DELL,Core i7 (12th Gen),32,512,2799,2799,"2,799 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-latitude-7430-14-i7-1265u-32gb-512-ssd-touch-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%93%d7%9c-dell/,Integrated,True,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2026/03/1244112118058.jpg?fit=1500%2C975&ssl=1,14.0,1.35,57,LPDDR5,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד E5480 מעבד I5  זיכרון 8GB ודיסק 128GB מצלמה חיצוני מחודש דל DELL,Dell,Business Series,מחשב נייד E5480 מעבד I5  זיכרון 8GB ודיסק 128GB מצלמה חיצוני מחודש דל DELL,Core i5 (7th Gen),8,128,999,999,999 ₪,"🐢 2.5"" SATA SSD / Bay",2x SODIMM Slots,8.0,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-e5480-%d7%9e%d7%a2%d7%91%d7%93-i5-%d7%93%d7%95%d7%a8-8-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-8gb-%d7%95%d7%93%d7%99%d7%a1%d7%a7-128gb-%d7%9e%d7%a6/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2026/03/5480.jpg?fit=990%2C964&ssl=1,14.0,1.55,45,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד Precision 3560 מעבד I7 דור 11 זיכרון 16GB דיסק 512 כרטיס T500 2GB מחודש דל DELL,Dell,Precision,מחשב נייד Precision 3560 מעבד I7 דור 11 זיכרון 16GB דיסק 512 כרטיס T500 2GB מחודש דל DELL,Core i7 (11th Gen),16,512,3490,3490,"3,490 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-precision-3560-%d7%9e%d7%a2%d7%91%d7%93-i7-%d7%93%d7%95%d7%a8-11-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-16gb-%d7%93%d7%99%d7%a1%d7%a7-512-%d7%9b%d7%a8/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2026/03/workstation_precision_15_3561_ga-scaled.png?fit=1920%2C1188&ssl=1,15.6,1.95,90,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד ThinkPad T490 מעבד I5 דור 8 זיכרון 16GB דיסק 256GB WIN 11 פרו לנובו LENOVO מחודש,Lenovo,ThinkPad,מחשב נייד ThinkPad T490 מעבד I5 דור 8 זיכרון 16GB דיסק 256GB WIN 11 פרו לנובו LENOVO מחודש,Core i5 (8th Gen),16,256,1490,1490,"1,490 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-thinkpad-t490-%d7%9e%d7%a2%d7%91%d7%93-i5-%d7%93%d7%95%d7%a8-8-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-16gb-%d7%93%d7%99%d7%a1%d7%a7-256gb-win-11-%d7%a4/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2026/03/Cat_500432_242.webp?fit=800%2C736&ssl=1,14.0,1.55,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד מחודש LATITUDE 3310 CORE I3-8145U  16gb/ 256ssd/ w11 דל DELL,Dell,Latitude,מחשב נייד מחודש LATITUDE 3310 CORE I3-8145U  16gb,Core i3 (8th Gen),16,256,1000,1000,"1,000 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-%d7%9e%d7%97%d7%95%d7%93%d7%a9-latitude-3310-core-i3-8145u-16gb-256ssd-w11-%d7%93%d7%9c-dell/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2026/01/DELL-3310-3.jpg?fit=1492%2C961&ssl=1,13.3,1.85,54,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
Olam HaKolnoa,מחשב נייד Latitude 5400 מעבד I7 דיסק 256 זיכרון 16GB ואופיס מחודש דל DELL,Dell,Latitude,מחשב נייד Latitude 5400 מעבד I7 דיסק 256 זיכרון 16GB ואופיס מחודש דל DELL,Core i7 (8th Gen),16,256,1799,1799,"1,799 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-latitude-5400-%d7%9e%d7%a2%d7%91%d7%93-i7-%d7%93%d7%99%d7%a1%d7%a7-256-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-16gb-%d7%95%d7%90%d7%95%d7%a4%d7%99%d7%a1/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2026/01/5400.jpg?fit=1451%2C924&ssl=1,14.0,1.55,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
Olam HaKolnoa,מחשב נייד T490S I7 32GB 512GB מסך 14 מחודש לנובו LENOVO,Lenovo,Business Series,מחשב נייד T490S I7 32GB 512GB מסך 14 מחודש לנובו LENOVO,Core i7 (8th Gen),32,512,2199,2199,"2,199 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),1x Soldered + 1x SODIMM Slot (max 48GB),7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-t490s-i7-32gb-512gb-%d7%9e%d7%a1%d7%9a-14-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%9c%d7%a0%d7%95%d7%91%d7%95-lenovo/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/12/T490-1.jpg?fit=1500%2C1098&ssl=1,14.0,1.35,57,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,"מחשב נייד Latitude 7280 Core i7-7600U 512GB SSD 8GB, 12.5 מחודש דל DELL",Dell,Latitude,"מחשב נייד Latitude 7280 Core i7-7600U 512GB SSD 8GB, 12.5 מחודש דל DELL",Core i7 (7th Gen),8,512,1590,1590,"1,590 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-latitude-7280-core-i7-7600u-512gb-ssd-8gb-12-5-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%93%d7%9c-dell/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/12/81yf9nSs3mL._AC_SX522_-optimized.png?fit=522%2C340&ssl=1,12.5,1.2,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Olam HaKolnoa,מחשב נייד Latitude 5410 i5-GEN 10 256/16GB 14 W11 עם אופיס מחודש דל DELL,Dell,Latitude,מחשב נייד Latitude 5410 i5-GEN 10 256,Core i5 (10th Gen),16,256,1590,1590,"1,590 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-latitude-5410-i5-gen-10-256-16gb-14-w11-%d7%a2%d7%9d-%d7%90%d7%95%d7%a4%d7%99%d7%a1-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%93%d7%9c-dell/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/12/71hhX-WrcuS-600x450-optimized.png?fit=600%2C450&ssl=1,14.0,1.55,45,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד Lenovo X1 CARBON עם מעבד I7 דור 8 זיכרון 16 דיסק 256 מחודש לנובו,Lenovo,Business Series,מחשב נייד Lenovo X1 CARBON עם מעבד I7 דור 8 זיכרון 16 דיסק 256 מחודש לנובו,Core i7 (8th Gen),16,256,1999,1999,"1,999 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-lenovo-x1-carbon-%d7%a2%d7%9d-%d7%9e%d7%a2%d7%91%d7%93-i7-%d7%93%d7%95%d7%a8-8-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-16-%d7%93%d7%99%d7%a1%d7%a7-256/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/12/1244144130677.jpg?fit=691%2C553&ssl=1,14.0,1.1,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד עם אופיס 2019 Lenovo X1 Carbon מעבד I7 דור 8 זיכרון 16GB חלונות 11 פרו מחודש לנובו,Lenovo,Business Series,מחשב נייד עם אופיס 2019 Lenovo X1 Carbon מעבד I7 דור 8 זיכרון 16GB חלונות 11 פרו מחודש לנובו,Core i7 (8th Gen),16,512,2199,2199,"2,199 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-%d7%a2%d7%9d-%d7%90%d7%95%d7%a4%d7%99%d7%a1-2019-lenovo-x1-carbon-%d7%9e%d7%a2%d7%91%d7%93-i7-%d7%93%d7%95%d7%a8-8-%d7%96%d7%99%d7%9b%d7%a8%d7%95/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/12/1244144130677.jpg?fit=691%2C553&ssl=1,14.0,1.1,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד X1 YOGA I7 דיסק 256 זיכרון 8GB צבע סגול מחודש לנובו LENOVO מסך מגע מסתובב,Lenovo,Business Series,מחשב נייד X1 YOGA I7 דיסק 256 זיכרון 8GB צבע סגול מחודש לנובו LENOVO מסך מגע מסתובב,Core i7,8,256,1699,1699,"1,699 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-x1-yoga-i7-%d7%93%d7%99%d7%a1%d7%a7-256-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-8gb-%d7%a6%d7%91%d7%a2-%d7%a1%d7%92%d7%95%d7%9c-%d7%9e%d7%97%d7%95%d7%93/,Integrated,True,True,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/11/laptop2_2357_purple.png?fit=584%2C469&ssl=1,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Olam HaKolnoa,מחשב נייד X1 YOGA I7 דיסק 256 זיכרון 8GB צבע זהב מחודש לנובו LENOVO מסך מגע מסתובב,Lenovo,Business Series,מחשב נייד X1 YOGA I7 דיסק 256 זיכרון 8GB צבע זהב מחודש לנובו LENOVO מסך מגע מסתובב,Core i7,8,256,1699,1699,"1,699 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-x1-yoga-i7-%d7%93%d7%99%d7%a1%d7%a7-256-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-8gb-%d7%a6%d7%91%d7%a2-%d7%96%d7%94%d7%91-%d7%9e%d7%97%d7%95%d7%93%d7%a9/,Integrated,True,True,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/11/laptop2_155_gold.png?fit=584%2C469&ssl=1,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Olam HaKolnoa,מחשב נייד X1 YOGA I7 דיסק 256 זיכרון 8GB צבע אדום מחודש לנובו LENOVO מסך מגע מסתובב,Lenovo,Business Series,מחשב נייד X1 YOGA I7 דיסק 256 זיכרון 8GB צבע אדום מחודש לנובו LENOVO מסך מגע מסתובב,Core i7,8,256,1699,1699,"1,699 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-x1-yoga-i7-%d7%93%d7%99%d7%a1%d7%a7-256-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-8gb-%d7%a6%d7%91%d7%a2-%d7%90%d7%93%d7%95%d7%9d-%d7%9e%d7%97%d7%95%d7%93/,Integrated,True,True,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/11/laptop2_186C_red.png?fit=584%2C469&ssl=1,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Olam HaKolnoa,מחשב נייד X1 YOGA I7 דיסק 256 זיכרון 8GB צבע ורד מחודש לנובו LENOVO מסך מגע מסתובב,Lenovo,Business Series,מחשב נייד X1 YOGA I7 דיסק 256 זיכרון 8GB צבע ורד מחודש לנובו LENOVO מסך מגע מסתובב,Core i7,8,256,1699,1699,"1,699 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-x1-yoga-i7-%d7%93%d7%99%d7%a1%d7%a7-256-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-8gb-%d7%a6%d7%91%d7%a2-%d7%95%d7%a8%d7%93-%d7%9e%d7%97%d7%95%d7%93%d7%a9/,Integrated,True,True,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/10/004-scaled.jpg?fit=1920%2C1280&ssl=1,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Olam HaKolnoa,מחשב נייד Latitude 5420 I5 דור 11 מסך מגע “14 256GB 16GB מחודש דל DELL,Dell,Latitude,מחשב נייד Latitude 5420 I5 דור 11 מסך מגע “14 256GB 16GB מחודש דל DELL,Core i5 (11th Gen),16,256,1499,1499,"1,499 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-latitude-e5420-i5-%d7%93%d7%95%d7%a8-11-%d7%9e%d7%a1%d7%9a-14-256gb-16gb-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%93%d7%9c-dell/,Integrated,True,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/10/5420-4-1.jpg?fit=1500%2C945&ssl=1,14.0,1.55,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
Olam HaKolnoa,מחשב נייד 3400 מעבד I5 דור 8 -זיכרון 16GB / 256 Latitude 3400 מחודש דל DELL,Dell,Latitude,מחשב נייד 3400 מעבד I5 דור 8 -זיכרון 16GB,Core i5 (8th Gen),16,256,1190,1190,"1,190 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-3400-%d7%9e%d7%a2%d7%91%d7%93-i5-%d7%93%d7%95%d7%a8-8-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-16gb-256-latitude-3400-%d7%9e%d7%97%d7%95%d7%93%d7%a9/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/10/Latitude_3400_2x__93811-optimize.jpg?fit=1280%2C1280&ssl=1,14.0,1.6,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
Olam HaKolnoa,מחשב נייד 5300 מסך מגע מסתובב מעבד I7 דור 8 16GB/256SSD WIN11 מחודש דל DELL,Dell,Business Series,מחשב נייד 5300 מסך מגע מסתובב מעבד I7 דור 8 16GB,Core i7 (8th Gen),16,256,1899,1899,"1,899 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-5300-%d7%9e%d7%a1%d7%9a-%d7%9e%d7%92%d7%a2-%d7%9e%d7%a1%d7%aa%d7%95%d7%91%d7%91-%d7%9e%d7%a2%d7%91%d7%93-i7-%d7%93%d7%95%d7%a8-8-16gb-512ssd-win11/,Integrated,True,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/09/1244112114708-1.jpg?fit=1500%2C1017&ssl=1,13.3,1.35,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
Olam HaKolnoa,מחשב נייד לנובו LENOVO T480 מעבד I5 דור 8 זיכרון 16GB דיסק 256GB מחודש,Lenovo,Business Series,מחשב נייד לנובו LENOVO T480 מעבד I5 דור 8 זיכרון 16GB דיסק 256GB מחודש,Core i5 (8th Gen),16,256,1299,1299,"1,299 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-%d7%9c%d7%a0%d7%95%d7%91%d7%95-lenovo-t480-%d7%9e%d7%a2%d7%91%d7%93-i5-%d7%93%d7%95%d7%a8-8-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-16gb-%d7%93%d7%99/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/07/1244112112773-3.jpg?fit=642%2C463&ssl=1,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Olam HaKolnoa,מחשב נייד ThinkPad T14 Gen 2 Core™ i5-1135G7 256GB SSD 16GB 14″ Windows 11 Pro לנובו LENOVO,Lenovo,ThinkPad,מחשב נייד ThinkPad T14 Gen 2 Core™ i5-1135G7 256GB SSD 16GB 14″ Windows 11 Pro לנובו LENOVO,Core i5 (11th Gen),16,256,2200,2200,"2,200 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),1x Soldered + 1x SODIMM Slot (max 48GB),7.5,12,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-thinkpad-t14-gen-2-core-i5-1135g7-256gb-ssd-16gb-14%e2%80%b3-windows-11-pro-%d7%9c%d7%a0%d7%95%d7%91%d7%95-lenovo/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/05/GIGABYTE-AORUS-MODEL-x-10-600x600-1.png?fit=600%2C600&ssl=1,14.0,1.55,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד Latitude 5310 13.3 Intel Core i5-10210U 256GB 16GB DDR4 Windows 11 Pro מחודש דל DELL,Dell,Latitude,מחשב נייד Latitude 5310 13.3 Intel Core i5-10210U 256GB 16GB DDR4 Windows 11 Pro מחודש דל DELL,Core i5 (10th Gen),16,256,1890,1890,"1,890 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-latitude-5310-13-3-intel-core-i5-10210u-256gb-16gb-ddr4-windows-11-pro-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%93%d7%9c-dell/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/05/DELL-LATITUDE-5310-2-in-1-Jakarta-600x493-1.jpg?fit=600%2C493&ssl=1,13.3,1.35,50,DDR4,listing_explicit,listing_explicit,chassis_decoder,fallback_estimate,verified
Olam HaKolnoa,מחשב נייד T14s I5-10 256 16 ThinkPad T14 מחודש לנובו LENOVO,Lenovo,ThinkPad,מחשב נייד T14s I5-10 256 16 ThinkPad T14 מחודש לנובו LENOVO,Core i5,16,256,1990,1990,"1,990 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-t14s-i5-10-256-16-thinkpad-t14-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%9c%d7%a0%d7%95%d7%91%d7%95-lenovo/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2025/05/71UddvTu3sL._AC_UF8941000_QL80_-600x438-1.jpg?fit=600%2C438&ssl=1,14.0,1.35,57,LPDDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד 14″ מגע X1 YOGA I7-8 16/512 מגע מחודש לנובו Lenovo כולל עט לנובו מתנה,Lenovo,Business Series,מחשב נייד 14″ מגע X1 YOGA I7-8 16,Core i7,16,512,1999,1999,"1,999 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-14-%d7%9e%d7%92%d7%a2-x1-yoga-i7-8-16-512-%d7%9e%d7%92%d7%a2-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%9c%d7%a0%d7%95%d7%91%d7%95-lenovo/,Integrated,True,True,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2024/12/X1-YOGA2.jpg?fit=656%2C519&ssl=1,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Olam HaKolnoa,מחשב נייד 14″ LATITUDE 7430 מעבד I7 דור 12 זיכרון 32/256 מחודש דל Dell,Dell,Latitude,מחשב נייד 14″ LATITUDE 7430 מעבד I7 דור 12 זיכרון 32,Core i7 (12th Gen),32,256,2699,2699,"2,699 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,36,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-14-latitude-7430-%d7%9e%d7%a2%d7%91%d7%93-i7-%d7%93%d7%95%d7%a8-12-%d7%96%d7%99%d7%9b%d7%a8%d7%95%d7%9f-32-256-%d7%9e%d7%97%d7%95%d7%93%d7%a9-%d7%93/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2024/10/7430-4.jpg?fit=1500%2C864&ssl=1,14.0,1.35,57,LPDDR5,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Olam HaKolnoa,מחשב נייד 15.6″ MacBook Pro A2141 2020 i7/16GB/500GB אפל מחודש Apple,Apple,MacBook,מחשב נייד 15.6″ MacBook Pro A2141 2020 i7,Core i7,16,500,2499,2499,"2,499 ₪",🔒 Soldered BGA NVMe / Unified,Soldered (Non-upgradeable),1.0,12,🟢 In Stock,https://www.cwc.co.il/product/%d7%9e%d7%97%d7%a9%d7%91-%d7%a0%d7%99%d7%99%d7%93-16-macbook-pro-a2161-2020-i7-16gb-500gb-%d7%90%d7%a4%d7%9c-%d7%9e%d7%97%d7%95%d7%93%d7%a9-apple/,Integrated,False,False,https://i0.wp.com/www.cwc.co.il/wp-content/uploads/2024/05/MACA2141.jpg?fit=1500%2C874&ssl=1,15.6,1.8,54,LPDDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
